,UMAP_1,UMAP_2,file_name,class
0,-61.2584,-62.2291,AREA_sw_0_7_s_0_7_cc_0,AREA
1,-66.06809,-67.46355,AREA_sw_0_7_s_0_7_cc_1,AREA
2,-67.10991,-62.782196,AREA_sw_0_7_s_0_7_cc_2,AREA
3,-67.63659,-62.150887,AREA_sw_0_7_s_0_7_cc_3,AREA
4,-38.009544,-5.9459515,AREA_sw_0_7_s_0_7_oc,AREA
5,-68.4932,-64.98951,AREA_sw_0_7_s_1_0_cc_0,AREA
6,-66.17332,-63.37231,AREA_sw_0_7_s_1_0_cc_1,AREA
7,-66.265434,-62.015842,AREA_sw_0_7_s_1_0_cc_2,AREA
8,-66.10324,-67.23523,AREA_sw_0_7_s_1_0_cc_3,AREA
9,-36.58117,-5.676914,AREA_sw_0_7_s_1_0_oc,AREA
10,-67.32588,-63.889748,AREA_sw_0_7_s_1_2_cc_0,AREA
11,-66.02178,-61.977627,AREA_sw_0_7_s_1_2_cc_1,AREA
12,-66.35933,-67.04352,AREA_sw_0_7_s_1_2_cc_2,AREA
13,-65.59718,-60.23786,AREA_sw_0_7_s_1_2_cc_3,AREA
14,-37.688362,-3.842104,AREA_sw_0_7_s_1_2_oc,AREA
15,-65.51492,-61.262768,AREA_sw_1_0_s_0_7_cc_0,AREA
16,-66.84944,-60.653854,AREA_sw_1_0_s_0_7_cc_1,AREA
17,-65.350716,-66.9877,AREA_sw_1_0_s_0_7_cc_2,AREA
18,-67.12631,-65.81074,AREA_sw_1_0_s_0_7_cc_3,AREA
19,-39.930035,-4.9330792,AREA_sw_1_0_s_0_7_oc,AREA
20,-65.15189,-60.80287,AREA_sw_1_0_s_1_0_cc_0,AREA
21,-62.334183,-61.814655,AREA_sw_1_0_s_1_0_cc_1,AREA
22,-62.283848,-68.47571,AREA_sw_1_0_s_1_0_cc_2,AREA
23,-66.00431,-62.78496,AREA_sw_1_0_s_1_0_cc_3,AREA
24,-36.01763,-7.184987,AREA_sw_1_0_s_1_0_oc,AREA
25,-67.98765,-63.35372,AREA_sw_1_0_s_1_2_cc_0,AREA
26,-66.79922,-65.27687,AREA_sw_1_0_s_1_2_cc_1,AREA
27,-67.68405,-61.86524,AREA_sw_1_0_s_1_2_cc_2,AREA
28,-66.18556,-61.281986,AREA_sw_1_0_s_1_2_cc_3,AREA
29,-38.96371,-5.260652,AREA_sw_1_0_s_1_2_oc,AREA
30,-66.13322,-64.31896,AREA_sw_1_2_s_0_7_cc_0,AREA
31,-66.926506,-65.186295,AREA_sw_1_2_s_0_7_cc_1,AREA
32,-68.246666,-65.03969,AREA_sw_1_2_s_0_7_cc_2,AREA
33,-66.91826,-63.787785,AREA_sw_1_2_s_0_7_cc_3,AREA
34,-35.64492,-6.1954775,AREA_sw_1_2_s_0_7_oc,AREA
35,-68.13167,-63.900684,AREA_sw_1_2_s_1_0_cc_0,AREA
36,-67.47357,-66.76486,AREA_sw_1_2_s_1_0_cc_1,AREA
37,-66.277504,-65.47049,AREA_sw_1_2_s_1_0_cc_2,AREA
38,-67.76234,-65.1278,AREA_sw_1_2_s_1_0_cc_3,AREA
39,-37.43834,-5.0565853,AREA_sw_1_2_s_1_0_oc,AREA
40,-66.93521,-63.87974,AREA_sw_1_2_s_1_2_cc_0,AREA
41,-66.423485,-61.557125,AREA_sw_1_2_s_1_2_cc_1,AREA
42,-67.064476,-64.78378,AREA_sw_1_2_s_1_2_cc_2,AREA
43,-67.23094,-67.0082,AREA_sw_1_2_s_1_2_cc_3,AREA
44,-39.649815,-7.4125133,AREA_sw_1_2_s_1_2_oc,AREA
45,-63.060772,9.849295,BAR_sw_0_7_s_0_7_cc_0,BAR
46,-64.35609,8.085594,BAR_sw_0_7_s_0_7_cc_1,BAR
47,-64.576744,11.333618,BAR_sw_0_7_s_0_7_cc_2,BAR
48,-61.293785,13.181564,BAR_sw_0_7_s_0_7_cc_3,BAR
49,-61.53067,15.400709,BAR_sw_0_7_s_0_7_oc,BAR
50,-62.156456,11.578885,BAR_sw_0_7_s_1_0_cc_0,BAR
51,-64.71417,8.3575735,BAR_sw_0_7_s_1_0_cc_1,BAR
52,-64.22052,11.695065,BAR_sw_0_7_s_1_0_cc_2,BAR
53,-63.75191,14.281957,BAR_sw_0_7_s_1_0_cc_3,BAR
54,-62.95093,15.932216,BAR_sw_0_7_s_1_0_oc,BAR
55,-60.971375,13.370118,BAR_sw_0_7_s_1_2_cc_0,BAR
56,-63.611416,10.853,BAR_sw_0_7_s_1_2_cc_1,BAR
57,-62.24453,13.321186,BAR_sw_0_7_s_1_2_cc_2,BAR
58,-62.54904,10.518137,BAR_sw_0_7_s_1_2_cc_3,BAR
59,-62.958252,15.983236,BAR_sw_0_7_s_1_2_oc,BAR
60,-64.163605,9.9771595,BAR_sw_1_0_s_0_7_cc_0,BAR
61,-64.99866,10.419764,BAR_sw_1_0_s_0_7_cc_1,BAR
62,-62.37594,11.448274,BAR_sw_1_0_s_0_7_cc_2,BAR
63,-61.860905,13.654784,BAR_sw_1_0_s_0_7_cc_3,BAR
64,-61.422165,16.16612,BAR_sw_1_0_s_0_7_oc,BAR
65,-61.510998,11.866,BAR_sw_1_0_s_1_0_cc_0,BAR
66,-63.190422,12.312615,BAR_sw_1_0_s_1_0_cc_1,BAR
67,-63.586983,12.080197,BAR_sw_1_0_s_1_0_cc_2,BAR
68,-63.5232,13.947626,BAR_sw_1_0_s_1_0_cc_3,BAR
69,-63.514492,16.536547,BAR_sw_1_0_s_1_0_oc,BAR
70,-62.30762,12.968154,BAR_sw_1_0_s_1_2_cc_0,BAR
71,-63.721233,12.048265,BAR_sw_1_0_s_1_2_cc_1,BAR
72,-61.84448,14.068632,BAR_sw_1_0_s_1_2_cc_2,BAR
73,-63.6539,8.701092,BAR_sw_1_0_s_1_2_cc_3,BAR
74,-60.49021,14.121246,BAR_sw_1_0_s_1_2_oc,BAR
75,-63.30389,13.448553,BAR_sw_1_2_s_0_7_cc_0,BAR
76,-64.23693,13.131391,BAR_sw_1_2_s_0_7_cc_1,BAR
77,-64.281044,12.949613,BAR_sw_1_2_s_0_7_cc_2,BAR
78,-64.250916,10.184589,BAR_sw_1_2_s_0_7_cc_3,BAR
79,-60.35286,15.199152,BAR_sw_1_2_s_0_7_oc,BAR
80,-63.695892,9.421378,BAR_sw_1_2_s_1_0_cc_0,BAR
81,-63.285835,9.342316,BAR_sw_1_2_s_1_0_cc_1,BAR
82,-64.86247,9.888569,BAR_sw_1_2_s_1_0_cc_2,BAR
83,-63.1814,14.241509,BAR_sw_1_2_s_1_0_cc_3,BAR
84,-61.449245,16.35652,BAR_sw_1_2_s_1_0_oc,BAR
85,-62.822975,12.389035,BAR_sw_1_2_s_1_2_cc_0,BAR
86,-62.745796,10.766057,BAR_sw_1_2_s_1_2_cc_1,BAR
87,-65.05573,8.708727,BAR_sw_1_2_s_1_2_cc_2,BAR
88,-63.692665,9.204461,BAR_sw_1_2_s_1_2_cc_3,BAR
89,-60.045364,15.040481,BAR_sw_1_2_s_1_2_oc,BAR
90,49.843,-43.2104,BED_DEMO_sw_0_7_s_0_7_cc_0,BED_DEMO
91,45.1082,-44.47096,BED_DEMO_sw_0_7_s_0_7_cc_1,BED_DEMO
92,48.16779,-40.380356,BED_DEMO_sw_0_7_s_0_7_cc_2,BED_DEMO
93,47.825157,-42.510326,BED_DEMO_sw_0_7_s_0_7_oc,BED_DEMO
94,49.084026,-45.766235,BED_DEMO_sw_0_7_s_0_7_oc_p_0_sw_0_7_s_0_7_cc_0,BED_DEMO
95,45.46387,-45.86641,BED_DEMO_sw_0_7_s_0_7_oc_p_0_sw_0_7_s_0_7_cc_1,BED_DEMO
96,44.060303,-43.54148,BED_DEMO_sw_0_7_s_0_7_oc_p_0_sw_0_7_s_0_7_cc_2,BED_DEMO
97,46.265083,-41.60572,BED_DEMO_sw_0_7_s_0_7_oc_p_0_sw_0_7_s_0_7_oc,BED_DEMO
98,45.217785,-45.257828,BED_DEMO_sw_0_7_s_0_7_oc_p_0_sw_0_7_s_1_0_cc_0,BED_DEMO
99,46.33337,-44.615158,BED_DEMO_sw_0_7_s_0_7_oc_p_0_sw_0_7_s_1_0_cc_1,BED_DEMO
100,47.70722,-44.57424,BED_DEMO_sw_0_7_s_0_7_oc_p_0_sw_0_7_s_1_0_cc_2,BED_DEMO
101,43.8976,-43.315197,BED_DEMO_sw_0_7_s_0_7_oc_p_0_sw_0_7_s_1_0_oc,BED_DEMO
102,46.20169,-44.93357,BED_DEMO_sw_0_7_s_0_7_oc_p_0_sw_0_7_s_1_2_cc_0,BED_DEMO
103,48.41094,-41.476147,BED_DEMO_sw_0_7_s_0_7_oc_p_0_sw_0_7_s_1_2_cc_1,BED_DEMO
104,45.782166,-46.341908,BED_DEMO_sw_0_7_s_0_7_oc_p_0_sw_0_7_s_1_2_cc_2,BED_DEMO
105,48.59264,-44.440952,BED_DEMO_sw_0_7_s_0_7_oc_p_0_sw_0_7_s_1_2_oc,BED_DEMO
106,48.491116,-42.712658,BED_DEMO_sw_0_7_s_0_7_oc_p_0_sw_1_0_s_0_7_cc_0,BED_DEMO
107,45.13679,-41.170876,BED_DEMO_sw_0_7_s_0_7_oc_p_0_sw_1_0_s_0_7_cc_1,BED_DEMO
108,49.5016,-45.698376,BED_DEMO_sw_0_7_s_0_7_oc_p_0_sw_1_0_s_0_7_cc_2,BED_DEMO
109,46.85863,-41.994743,BED_DEMO_sw_0_7_s_0_7_oc_p_0_sw_1_0_s_0_7_oc,BED_DEMO
110,49.174915,-43.890526,BED_DEMO_sw_0_7_s_0_7_oc_p_0_sw_1_0_s_1_0_cc_0,BED_DEMO
111,46.21074,-42.88464,BED_DEMO_sw_0_7_s_0_7_oc_p_0_sw_1_0_s_1_0_cc_1,BED_DEMO
112,49.16287,-45.19497,BED_DEMO_sw_0_7_s_0_7_oc_p_0_sw_1_0_s_1_0_cc_2,BED_DEMO
113,49.21273,-43.29051,BED_DEMO_sw_0_7_s_0_7_oc_p_0_sw_1_0_s_1_0_oc,BED_DEMO
114,46.48208,-46.999992,BED_DEMO_sw_0_7_s_0_7_oc_p_0_sw_1_0_s_1_2_cc_0,BED_DEMO
115,47.277554,-45.794395,BED_DEMO_sw_0_7_s_0_7_oc_p_0_sw_1_0_s_1_2_cc_1,BED_DEMO
116,49.661102,-43.484627,BED_DEMO_sw_0_7_s_0_7_oc_p_0_sw_1_0_s_1_2_cc_2,BED_DEMO
117,46.335766,-44.068844,BED_DEMO_sw_0_7_s_0_7_oc_p_0_sw_1_0_s_1_2_oc,BED_DEMO
118,45.61464,-43.152805,BED_DEMO_sw_0_7_s_0_7_oc_p_0_sw_1_2_s_0_7_cc_0,BED_DEMO
119,46.910683,-40.51312,BED_DEMO_sw_0_7_s_0_7_oc_p_0_sw_1_2_s_0_7_cc_1,BED_DEMO
120,47.617565,-41.25396,BED_DEMO_sw_0_7_s_0_7_oc_p_0_sw_1_2_s_0_7_cc_2,BED_DEMO
121,47.907204,-45.6592,BED_DEMO_sw_0_7_s_0_7_oc_p_0_sw_1_2_s_0_7_oc,BED_DEMO
122,45.15669,-43.57306,BED_DEMO_sw_0_7_s_0_7_oc_p_0_sw_1_2_s_1_0_cc_0,BED_DEMO
123,45.662197,-41.23793,BED_DEMO_sw_0_7_s_0_7_oc_p_0_sw_1_2_s_1_0_cc_1,BED_DEMO
124,48.147163,-46.453205,BED_DEMO_sw_0_7_s_0_7_oc_p_0_sw_1_2_s_1_0_cc_2,BED_DEMO
125,44.425346,-45.084095,BED_DEMO_sw_0_7_s_0_7_oc_p_0_sw_1_2_s_1_0_oc,BED_DEMO
126,45.84132,-41.519142,BED_DEMO_sw_0_7_s_0_7_oc_p_0_sw_1_2_s_1_2_cc_0,BED_DEMO
127,49.566883,-42.09041,BED_DEMO_sw_0_7_s_0_7_oc_p_0_sw_1_2_s_1_2_cc_1,BED_DEMO
128,49.147804,-42.214264,BED_DEMO_sw_0_7_s_0_7_oc_p_0_sw_1_2_s_1_2_cc_2,BED_DEMO
129,44.745827,-42.611126,BED_DEMO_sw_0_7_s_0_7_oc_p_0_sw_1_2_s_1_2_oc,BED_DEMO
130,39.567295,53.6202,BOCA-UK-f221c897-6ad0-0df9-e040-11ac0c4813ef,BOCA-UK
131,38.46545,52.57609,BOCA-UK-f82d213f-9843-28eb-e040-11ac0d483e48,BOCA-UK
132,31.288158,48.938114,BOCA-UK-f82d213f-9ba5-7b6b-e040-11ac0c486882,BOCA-UK
133,38.45666,53.818245,BOCA-UK-f82d213f-bc06-5b51-e040-11ac0c48687e,BOCA-UK
134,26.959488,53.754944,BOCA-UK-f82d213f-bc99-5b1d-e040-11ac0c486880,BOCA-UK
135,37.24502,57.817333,BOCA-UK-f82d213f-caa7-fd59-e040-11ac0d483e46,BOCA-UK
136,30.852669,47.544144,BOCA-UK-f82d2146-70f5-8114-e040-11ac0d483e50,BOCA-UK
137,37.572617,57.239426,BOCA-UK-f82d2146-726a-d0e0-e040-11ac0c486888,BOCA-UK
138,31.42667,48.088196,BOCA-UK-f83f1eb8-b2c8-c3d6-e040-11ac0c48261e,BOCA-UK
139,37.741795,55.50292,BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e,BOCA-UK
140,32.871994,58.74617,BOCA-UK-f8407106-8a96-8f85-e040-11ac0d481656,BOCA-UK
141,32.448616,47.526604,BOCA-UK-f841c488-6b8d-6645-e040-11ac0c481418,BOCA-UK
142,32.82524,48.226505,BOCA-UK-f8425828-5b0f-23a8-e040-11ac0d484128,BOCA-UK
143,30.161867,57.43251,BOCA-UK-f843ed5c-0336-3d33-e040-11ac0d48478c,BOCA-UK
144,27.652504,50.98505,BOCA-UK-f845ebba-8c56-b559-e040-11ac0c4863d5,BOCA-UK
145,31.993992,46.988728,BOCA-UK-f8467ec8-2d61-ba21-e040-11ac0c483584,BOCA-UK
146,30.731316,49.09767,BOCA-UK-f8515e5a-7de3-6be3-e040-11ac0c480d6d,BOCA-UK
147,38.943737,52.4862,BOCA-UK-f85397dc-e6e9-4f54-e040-11ac0d48706c,BOCA-UK
148,27.070368,51.790497,BOCA-UK-f854ae3f-356d-f0ad-e040-11ac0c485dae,BOCA-UK
149,36.224655,57.658043,BOCA-UK-f856fa85-fdb8-c0b0-e040-11ac0d480b4e,BOCA-UK
150,28.556107,49.45497,BOCA-UK-f8572359-f29a-5945-e040-11ac0d4821cf,BOCA-UK
151,27.779896,53.722946,BOCA-UK-f8593ac0-9480-22a0-e040-11ac0d48697a,BOCA-UK
152,29.284357,49.560932,BOCA-UK-f85add3d-e2e6-31f8-e040-11ac0d48479c,BOCA-UK
153,35.038063,48.32495,BOCA-UK-f85ae2b7-cebf-17a2-e040-11ac0c48033a,BOCA-UK
154,31.959536,58.354828,BOCA-UK-f860bc4c-f31b-6538-e040-11ac0c48268f,BOCA-UK
155,33.156887,59.396656,BOCA-UK-f866123a-9eb0-e856-e040-11ac0c48717e,BOCA-UK
156,39.10932,53.641956,BOCA-UK-f8696c79-b165-92a6-e040-11ac0c4804bf,BOCA-UK
157,36.369373,48.47625,BOCA-UK-f86975a2-78a4-ef8c-e040-11ac0c4809da,BOCA-UK
158,37.086365,49.024063,BOCA-UK-f86ae246-2492-9785-e040-11ac0d4813b0,BOCA-UK
159,36.59785,57.162876,BOCA-UK-f86b6ba2-8f4b-ee53-e040-11ac0d485904,BOCA-UK
160,29.855776,49.47204,BOCA-UK-f86b7e84-7040-c751-e040-11ac0c485675,BOCA-UK
161,30.400824,58.701496,BOCA-UK-f86e2d80-911b-7a19-e040-11ac0d486900,BOCA-UK
162,36.58576,49.881042,BOCA-UK-f87348df-7186-4c6b-e040-11ac0c482ba9,BOCA-UK
163,29.527967,49.221592,BOCA-UK-f87cdca1-2c85-49d2-e040-11ac0d485c9d,BOCA-UK
164,33.265327,58.72491,BOCA-UK-f87d7c27-eeef-920e-e040-11ac0d48388d,BOCA-UK
165,37.173016,49.505802,BOCA-UK-f87e94a9-ef37-fcba-e040-11ac0c482332,BOCA-UK
166,28.338903,50.799484,BOCA-UK-f87eb1b5-1712-ca1f-e040-11ac0c483848,BOCA-UK
167,29.283962,56.390617,BOCA-UK-f8809cee-8f81-28f8-e040-11ac0d4873bf,BOCA-UK
168,35.85677,48.651535,BOCA-UK-fc950c33-faa4-0241-e040-11ac0c486786,BOCA-UK
169,34.11856,48.22239,BRCA-EU-f7b847e5-0f5d-69b4-e040-11ac0c4845fe,BRCA-EU
170,38.179504,53.16297,BRCA-EU-f7b84b5d-8f28-e6b7-e040-11ac0c484704,BRCA-EU
171,27.501694,53.00703,BRCA-EU-f7b84bac-f161-9eee-e040-11ac0c4847ed,BRCA-EU
172,29.265081,55.17506,BRCA-EU-f7b84c09-15d4-3046-e040-11ac0c4847ff,BRCA-EU
173,38.030804,55.36803,BRCA-EU-f7c6486a-bb08-f77a-e040-11ac0c482953,BRCA-EU
174,29.788794,58.598267,BRCA-EU-f7c6a336-3126-7580-e040-11ac0c485971,BRCA-EU
175,36.065075,50.42796,BRCA-EU-f7c7373c-1972-4968-e040-11ac0d486e80,BRCA-EU
176,36.9754,54.58219,BRCA-EU-f7d128d2-3964-e3bc-e040-11ac0d481667,BRCA-EU
177,37.750744,50.46056,BRCA-EU-f7d70fac-c76f-399e-e040-11ac0c482f9c,BRCA-EU
178,27.50381,51.609554,BRCA-EU-f7d77a03-28a0-f446-e040-11ac0c4866fb,BRCA-EU
179,33.643078,58.882343,BRCA-EU-f7d7b3db-02af-61cb-e040-11ac0c480c03,BRCA-EU
180,28.067053,51.939445,BRCA-EU-f7e4a2a8-093d-9e36-e040-11ac0d480c7d,BRCA-EU
181,38.347427,54.666725,BRCA-EU-f7e7b258-b4b2-e6c5-e040-11ac0d486773,BRCA-EU
182,28.22095,56.334286,BRCA-EU-f7e7d61f-e2dc-b523-e040-11ac0c482000,BRCA-EU
183,37.447067,53.518364,BRCA-EU-f7ed28a6-8f5f-e87b-e040-11ac0c48120e,BRCA-EU
184,31.396343,58.635532,BRCA-EU-f7f3e156-0dde-72b9-e040-11ac0d48542c,BRCA-EU
185,27.871824,55.705715,BRCA-EU-f7f66114-e321-1d4c-e040-11ac0d48541a,BRCA-EU
186,28.777466,57.00777,BRCA-EU-f7f6619b-fae8-3381-e040-11ac0c483f78,BRCA-EU
187,37.652122,51.262615,BRCA-EU-f7fdda4f-7bf7-ede7-e040-11ac0c486e57,BRCA-EU
188,34.50947,58.050465,BRCA-EU-f80293b8-ddb7-f575-e040-11ac0d48309d,BRCA-EU
189,30.50815,48.70924,BRCA-EU-f809247c-2bab-ab06-e040-11ac0d482b8a,BRCA-EU
190,38.043552,52.58007,BRCA-EU-fc8130df-18fe-c74d-e040-11ac0d485df2,BRCA-EU
191,28.020422,53.776615,BRCA-EU-fc8130df-1bc2-c537-e040-11ac0d485de6,BRCA-EU
192,31.681637,58.318752,BRCA-EU-fc8130df-1cdd-cade-e040-11ac0d485dec,BRCA-EU
193,37.70244,51.625412,BRCA-EU-fc8130df-1e8f-c879-e040-11ac0d485df4,BRCA-EU
194,28.100204,54.57781,BRCA-EU-fc8130df-1f21-c8f9-e040-11ac0d485dfc,BRCA-EU
195,38.06513,56.11955,BRCA-EU-fc8130df-2211-cfcc-e040-11ac0d485dde,BRCA-EU
196,36.203754,48.79576,BRCA-EU-fc8130df-24d9-32f1-e040-11ac0d485df0,BRCA-EU
197,27.863956,53.89819,BRCA-EU-fc8130df-2628-304a-e040-11ac0d485dfa,BRCA-EU
198,36.904213,56.55115,BRCA-EU-fc8130df-297f-34a3-e040-11ac0d485e02,BRCA-EU
199,28.615955,52.808647,BRCA-EU-fc8130df-2ca4-39d2-e040-11ac0d485e00,BRCA-EU
200,35.177174,49.04559,BRCA-EU-fc8130df-2d5f-3b53-e040-11ac0d485dee,BRCA-EU
201,37.498787,53.322617,BRCA-EU-fc8130df-2e39-3814-e040-11ac0d485de0,BRCA-EU
202,28.13067,53.22937,BRCA-EU-fc8130df-30a5-3e6a-e040-11ac0d485de2,BRCA-EU
203,36.98163,55.2511,BRCA-EU-fc8130df-3147-3e94-e040-11ac0d485df8,BRCA-EU
204,31.33604,47.612385,BRCA-EU-fc8130df-3225-3f96-e040-11ac0d485dfe,BRCA-EU
205,29.861662,49.25153,BRCA-EU-fc8130df-3361-3c8a-e040-11ac0d485dea,BRCA-EU
206,29.966743,58.091976,BRCA-EU-fc8130df-34f8-22c6-e040-11ac0d485de8,BRCA-EU
207,28.790775,52.46596,BRCA-EU-fc8130df-35ac-2304-e040-11ac0d485dda,BRCA-EU
208,30.986614,48.80353,BRCA-EU-fc8130df-6860-7677-e040-11ac0d485ddc,BRCA-EU
209,32.30173,48.455143,BRCA-EU-fc8130df-6977-7704-e040-11ac0d485de4,BRCA-EU
210,34.314404,57.828884,BRCA-EU-fc8130df-6bec-7627-e040-11ac0d485e04,BRCA-EU
211,35.394268,57.35702,BRCA-EU-fc8130df-897d-5404-e040-11ac0d485e0a,BRCA-EU
212,39.002457,51.79612,BRCA-EU-fc8130df-8e4e-586b-e040-11ac0d485e08,BRCA-EU
213,33.42691,57.89279,BRCA-EU-fc8130df-8ec8-5b1e-e040-11ac0d485e06,BRCA-EU
214,28.870186,49.58182,BRCA-EU-fc8130df-90ba-5d94-e040-11ac0d485e0c,BRCA-EU
215,37.216084,56.48341,BRCA-EU-fc8130df-e399-e34d-e040-11ac0c483279,BRCA-EU
216,30.82547,58.01993,BRCA-EU-fc8130e0-08dd-b996-e040-11ac0c48327b,BRCA-EU
217,31.85359,57.6297,BRCA-EU-fc8130e0-095f-b953-e040-11ac0c483287,BRCA-EU
218,36.957214,55.59539,BRCA-EU-fc8130e0-096a-b991-e040-11ac0c48327d,BRCA-EU
219,36.494446,51.200512,BRCA-EU-fc8130e0-09f1-b964-e040-11ac0c48326e,BRCA-EU
220,37.179737,56.01647,BRCA-EU-fc8130e0-0b9c-bbc9-e040-11ac0c483266,BRCA-EU
221,33.874214,58.049374,BRCA-EU-fc8130e0-0bc1-bba7-e040-11ac0c483289,BRCA-EU
222,36.584183,49.9368,BRCA-EU-fc8130e0-0bfa-bba4-e040-11ac0c48328d,BRCA-EU
223,29.314331,50.704643,BRCA-EU-fc8130e0-0c53-b432-e040-11ac0c483283,BRCA-EU
224,32.669678,47.59249,BRCA-EU-fc8130e0-0d25-b475-e040-11ac0c483277,BRCA-EU
225,37.7558,52.700146,BRCA-EU-fc8130e0-0db6-b568-e040-11ac0c483281,BRCA-EU
226,34.019764,49.24195,BRCA-EU-fc8130e0-0dcf-b558-e040-11ac0c483285,BRCA-EU
227,32.747673,48.447414,BRCA-EU-fc8130e0-0e1f-b54d-e040-11ac0c48326c,BRCA-EU
228,27.995928,55.751095,BRCA-EU-fc8130e0-0f1a-b6eb-e040-11ac0c48328f,BRCA-EU
229,35.04469,49.015396,BRCA-EU-fc8130e0-0fde-b756-e040-11ac0c48328b,BRCA-EU
230,28.8531,56.125683,BRCA-EU-fc8130e0-a38a-23b9-e040-11ac0c48327f,BRCA-EU
231,36.14572,50.28508,BRCA-EU-fc8130e0-a39a-23b5-e040-11ac0c483270,BRCA-EU
232,28.752234,55.587994,BRCA-EU-fc8130e0-a538-dda3-e040-11ac0c483264,BRCA-EU
233,33.615856,48.58824,BRCA-EU-fc8130e0-a539-dda8-e040-11ac0c48326a,BRCA-EU
234,35.2599,57.74457,BRCA-EU-fc8130e0-a774-d834-e040-11ac0c483268,BRCA-EU
235,29.183594,50.514797,BRCA-EU-fc8130e0-a8b4-d80d-e040-11ac0c483272,BRCA-EU
236,29.204306,54.16138,BRCA-EU-fc8130e0-a94d-d9d0-e040-11ac0c483262,BRCA-EU
237,33.184784,49.01096,BRCA-EU-fc8130e0-ad63-b804-e040-11ac0d485e10,BRCA-EU
238,33.766647,48.556473,BRCA-EU-fc8130e0-ad66-b82e-e040-11ac0d485e0e,BRCA-EU
239,29.84147,50.07254,BRCA-EU-fc8130e0-ad8a-b832-e040-11ac0d485e14,BRCA-EU
240,33.49707,47.432453,BRCA-EU-fc8130e0-aed2-bb2f-e040-11ac0d485e12,BRCA-EU
241,35.59555,49.13442,BRCA-EU-fc8130e2-f2ef-d096-e040-11ac0c483293,BRCA-EU
242,34.67066,48.034348,BRCA-EU-fc8130e3-01ba-c740-e040-11ac0c483291,BRCA-EU
243,28.63027,51.01964,BRCA-EU-fc8130e3-023d-c7d4-e040-11ac0c483295,BRCA-EU
244,30.573788,50.781315,BRCA-EU-fc8130e5-18b8-ef38-e040-11ac0c483297,BRCA-EU
245,29.299816,52.85713,BRCA-EU-fc81312a-99ae-7672-e040-11ac0c4832a2,BRCA-EU
246,29.920254,50.849556,BRCA-EU-fc81312a-d451-38fb-e040-11ac0c4832a4,BRCA-EU
247,34.317802,49.196465,BRCA-UK-097a7d36-905b-72be-e050-11ac0d482c9a,BRCA-UK
248,33.90471,57.36781,BRCA-UK-f221cbb5-eefa-187f-e040-11ac0c481708,BRCA-UK
249,29.06845,54.741905,BRCA-UK-f393ba16-9361-5df4-e040-11ac0d4844e8,BRCA-UK
250,34.91938,50.49343,BRCA-UK-f393baf9-2710-9203-e040-11ac0d484504,BRCA-UK
251,32.557964,50.233387,BRCA-UK-f393bafd-1baa-e5f4-e040-11ac0d48450b,BRCA-UK
252,29.778883,51.719673,BRCA-UK-f393bafe-7503-5c45-e040-11ac0d484511,BRCA-UK
253,31.995312,55.990593,BRCA-UK-f393bafe-c99f-3725-e040-11ac0d484514,BRCA-UK
254,31.973186,50.288223,BRCA-UK-f393bb00-888d-710f-e040-11ac0d484518,BRCA-UK
255,30.326548,56.168163,BRCA-UK-f393bb01-6ed7-9533-e040-11ac0d484521,BRCA-UK
256,35.661766,56.104977,BRCA-UK-f393bb05-53c2-f80a-e040-11ac0d484528,BRCA-UK
257,34.218567,56.61515,BRCA-UK-f393bb05-c737-4cc3-e040-11ac0d48452a,BRCA-UK
258,35.0996,50.776047,BRCA-UK-f393bb05-ec1c-17be-e040-11ac0d48452f,BRCA-UK
259,31.019855,56.421154,BRCA-UK-f393bb07-270c-2c93-e040-11ac0d484533,BRCA-UK
260,36.059425,51.891354,BRCA-UK-f393bb08-4121-cad8-e040-11ac0d484535,BRCA-UK
261,32.980503,49.872566,BRCA-UK-f393bb08-5b50-e009-e040-11ac0d484537,BRCA-UK
262,30.405323,51.976604,BRCA-UK-f393bb0a-9b20-a0e5-e040-11ac0d48454e,BRCA-UK
263,33.67223,50.52897,BRCA-UK-f393bb0a-df7d-645c-e040-11ac0d484550,BRCA-UK
264,29.966991,55.01222,BRCA-UK-f393bb0b-08ed-3335-e040-11ac0d484554,BRCA-UK
265,32.357967,57.500042,BRCA-UK-f393bb0c-3ffa-cb72-e040-11ac0d48455c,BRCA-UK
266,29.948849,53.46998,BRCA-UK-f393bb0c-4178-ca4a-e040-11ac0d48455f,BRCA-UK
267,35.95017,51.457752,BRCA-UK-f393cfd8-ddbb-a0e1-e040-11ac0d48516b,BRCA-UK
268,30.391365,55.0206,BRCA-UK-fc447d4f-2532-c8ea-e040-11ac0c48469f,BRCA-UK
269,32.375088,49.874664,BRCA-UK-fc447d51-cdc2-a180-e040-11ac0c4846a4,BRCA-UK
270,35.960804,55.45827,BRCA-UK-fc447d53-24d1-c83d-e040-11ac0c4846a6,BRCA-UK
271,33.889545,56.72129,BRCA-UK-fc447d55-95d8-0b34-e040-11ac0d483afa,BRCA-UK
272,29.884474,55.45976,BRCA-UK-fc447d56-0d53-e0c3-e040-11ac0c4846a8,BRCA-UK
273,30.906681,55.893585,BRCA-UK-fc5dc6d8-62d2-76d8-e040-11ac0d4863c3,BRCA-UK
274,29.37678,53.31687,BRCA-UK-fc639186-8302-798e-e040-11ac0c484cec,BRCA-UK
